,u,v,key,osmid,oneway,lanes,highway,maxspeed,length,bearing,name,bridge,geometry,width,ref,tunnel,junction
4305,4474764923,5703940084,0,24518562,False,,tertiary,40,24.385,36.7,کشاورز - حر ۱۹,,"LINESTRING (59.6742421 36.2607162, 59.6742628 36.2607407, 59.6744048 36.2608919)",,,,
4306,4474764923,4474764919,0,24518562,False,,tertiary,40,32.179,214.4,کشاورز - حر ۱۹,,"LINESTRING (59.6742421 36.2607162, 59.6740699 36.2605127, 59.6740392 36.2604775)",,,,
4307,4474764923,4474764955,0,450558222,False,,residential,30,354.95300000000003,304.9,دهنوی ۹ + حر ۱۵/۸,,"LINESTRING (59.6742421 36.2607162, 59.6733668 36.2612549, 59.6726211 36.2616917, 59.6715992 36.2622389, 59.6709957 36.2625395)",,,,
4308,4474764924,4474764922,0,450558206,False,,residential,30,49.71,122.2,حر ۴۴/۲,,"LINESTRING (59.6823781 36.2609432, 59.6828475 36.2607053)",,,,
4309,4474764926,266628202,0,24518562,False,,tertiary,40,6.825,37.2,کشاورز - حر ۱۹,,"LINESTRING (59.6746071 36.2611071, 59.6746531 36.261156)",,,,
4310,4474764926,5703940084,0,24518562,False,,tertiary,40,30.027,217.2,کشاورز - حر ۱۹,,"LINESTRING (59.6746071 36.2611071, 59.6744048 36.2608919)",,,,
4311,4474764926,4474764956,0,450558229,False,,residential,30,313.219,302.4,دهنوی ۵,,"LINESTRING (59.6746071 36.2611071, 59.6742546 36.2613543, 59.6739756 36.2614928, 59.6736618 36.2616852, 59.6735519 36.2617458, 59.6732246 36.2619102, 59.6727821 36.26212, 59.6722027 36.2623752, 59.6716663 36.262613)",,,,
4312,4474764927,4474764934,0,75685148,False,,residential,30,37.626,31.5,حر ۴۴,,"LINESTRING (59.6832344 36.2612081, 59.6834537 36.2614966)",,,,
4313,4474764927,893476448,0,75685148,False,,residential,30,36.913,211.5,حر ۴۴,,"LINESTRING (59.6832344 36.2612081, 59.6830192 36.2609251)",,,,
4314,4474764927,4474764935,0,450558211,False,,residential,30,61.093,304.1,حر ۴۴/۶,,"LINESTRING (59.6832344 36.2612081, 59.6826704 36.2615164)",,,,
4315,4474764928,893476448,0,450558209,False,,residential,30,64.437,121.5,حر ۴۴/۴,,"LINESTRING (59.6824062 36.2612276, 59.6830192 36.2609251)",,,,
4316,4474764934,4474764941,0,75685148,False,,residential,30,39.847,31.5,حر ۴۴,,"LINESTRING (59.6834537 36.2614966, 59.683686 36.2618021)",,,,
4317,4474764934,4474764927,0,75685148,False,,residential,30,37.626,211.5,حر ۴۴,,"LINESTRING (59.6834537 36.2614966, 59.6832344 36.2612081)",,,,
4318,4474764934,4474764942,0,450558218,False,,residential,30,62.843,309.8,حر ۴۴/۸,,"LINESTRING (59.6834537 36.2614966, 59.6831807 36.261671, 59.6829152 36.2618581)",,,,
4319,4474764935,4474764927,0,450558211,False,,residential,30,61.093,124.1,حر ۴۴/۶,,"LINESTRING (59.6826704 36.2615164, 59.6832344 36.2612081)",,,,
4320,4474764941,755788808,0,75685148,False,,residential,30,45.219,31.5,حر ۴۴,,"LINESTRING (59.683686 36.2618021, 59.6839496 36.2621488)",,,,
4321,4474764941,4474764934,0,75685148,False,,residential,30,39.847,211.5,حر ۴۴,,"LINESTRING (59.683686 36.2618021, 59.6834537 36.2614966)",,,,
4322,4474764941,4474764948,0,450558215,False,,residential,30,60.018,310.1,حر ۴۴/۱۰,,"LINESTRING (59.683686 36.2618021, 59.6834862 36.2619403, 59.6831737 36.2621495)",,,,
4323,4474764942,4474764934,0,450558218,False,,residential,30,62.843,129.8,حر ۴۴/۸,,"LINESTRING (59.6829152 36.2618581, 59.6831807 36.261671, 59.6834537 36.2614966)",,,,
4324,4474764946,755788808,0,60524236,False,,residential,30,34.638,300.5,شهید ثابتی,,"LINESTRING (59.6842824 36.2619906, 59.6839496 36.2621488)",,,,
4325,4474764946,2639744348,0,450558207,False,,residential,30,120.267,35.1,,,"LINESTRING (59.6842824 36.2619906, 59.685053 36.2628759)",,,,
4326,4474764946,2639744341,0,60524236,False,,residential,30,30.199,118.7,شهید ثابتی,,"LINESTRING (59.6842824 36.2619906, 59.6844834 36.2618951, 59.6845775 36.2618603)",,,,
4327,4474764948,4474764941,0,450558215,False,,residential,30,60.018,130.1,حر ۴۴/۱۰,,"LINESTRING (59.6831737 36.2621495, 59.6834862 36.2619403, 59.683686 36.2618021)",,,,
4328,4474764949,4474764952,0,450558208,False,,residential,30,33.285,314.0,,,"LINESTRING (59.688244 36.2621573, 59.6879769 36.2623652)",,,,
4329,4474764949,4136140017,0,412078559,False,,residential,30,38.103,41.1,بخشی ۱۳,,"LINESTRING (59.688244 36.2621573, 59.6885092 36.2624033, 59.6885231 36.2624157)",,,,
4330,4474764949,4136140012,0,412078559,False,,residential,30,222.837,221.4,بخشی ۱۳,,"LINESTRING (59.688244 36.2621573, 59.6879566 36.2618907, 59.6874309 36.2613738, 59.6868543 36.2608656, 59.6866023 36.2606538)",,,,
4331,4474764952,4474764949,0,450558208,False,,residential,30,33.285,134.0,,,"LINESTRING (59.6879769 36.2623652, 59.688244 36.2621573)",,,,
4332,4474764955,6728511293,0,596854375,False,,residential,30,18.184,29.0,جعفری,,"LINESTRING (59.6709957 36.2625395, 59.6710941 36.2626825)",,,,
4333,4474764955,4474764923,0,450558222,False,,residential,30,354.95300000000003,124.9,دهنوی ۹ + حر ۱۵/۸,,"LINESTRING (59.6709957 36.2625395, 59.6715992 36.2622389, 59.6726211 36.2616917, 59.6733668 36.2612549, 59.6742421 36.2607162)",,,,
4334,4474764955,4474764919,0,"[450558224, 596854375]",False,,residential,30,373.103,130.0,"['دهنوی ۱۱ + حر ۱۵/۱۰', 'جعفری']",,"LINESTRING (59.6709957 36.2625395, 59.6708856 36.2623961, 59.6710861 36.2622831, 59.6724889 36.2614742, 59.6737495 36.260674, 59.6740392 36.2604775)",,,,
4335,4474764956,4474764926,0,450558229,False,,residential,30,313.21900000000005,122.4,دهنوی ۵,,"LINESTRING (59.6716663 36.262613, 59.6722027 36.2623752, 59.6727821 36.26212, 59.6732246 36.2619102, 59.6735519 36.2617458, 59.6736618 36.2616852, 59.6739756 36.2614928, 59.6742546 36.2613543, 59.6746071 36.2611071)",,,,
4336,4474764957,4474764959,0,450558214,False,,residential,30,46.785,312.9,اروند ۳,,"LINESTRING (59.6779516 36.2628313, 59.6778216 36.2629232, 59.6775696 36.2631178)",,,,
4337,4474764959,2184576528,0,208136511,False,,tertiary,40,41.61,245.0,خیابان اروند,,"LINESTRING (59.6775696 36.2631178, 59.6771489 36.2629598)",,,,
4338,4474764959,5703879133,0,208136511,False,,tertiary,40,69.989,63.0,خیابان اروند,,"LINESTRING (59.6775696 36.2631178, 59.6775944 36.2631271, 59.6782649 36.2634039)",,,,
4339,4474764959,4474764957,0,450558214,False,,residential,30,46.785,132.9,اروند ۳,,"LINESTRING (59.6775696 36.2631178, 59.6778216 36.2629232, 59.6779516 36.2628313)",,,,
4340,4474764960,4136123837,0,412077402,False,,residential,30,27.274,300.8,موعود ۳۱ + حر ۲۶,,"LINESTRING (59.6765477 36.263379, 59.6762864 36.2635046)",,,,
4341,4474764960,4136123845,0,412077402,False,,residential,30,186.179,51.6,موعود ۳۱ + حر ۲۶,,"LINESTRING (59.6765477 36.263379, 59.6768174 36.2632494, 59.6776114 36.2639458, 59.6779976 36.2643048)",,,,
4342,4474764960,4474764972,0,450558220,False,,residential,30,119.80700000000002,35.0,,,"LINESTRING (59.6765477 36.263379, 59.6768442 36.2637245, 59.6770715 36.2639743, 59.6773139 36.2642616)",,,,
4343,4474764961,4474764965,0,450558205,False,,residential,30,30.3,300.6,,,"LINESTRING (59.6842054 36.263598, 59.6839145 36.2637367)",,,,
4344,4474764962,4474764966,0,450558217,False,,residential,30,20.454,298.7,,,"LINESTRING (59.6759367 36.2636585, 59.6757365 36.2637467)",,,,
4345,4474764962,4136123837,0,450558217,False,,residential,30,35.719,118.6,,,"LINESTRING (59.6759367 36.2636585, 59.6762864 36.2635046)",,,,
4346,4474764962,4474764976,0,44825864,False,,residential,30,228.312,32.8,موعود ۲۳,,"LINESTRING (59.6759367 36.2636585, 59.6761796 36.2639981, 59.6766114 36.2645236, 59.677003 36.2650146, 59.6771371 36.2649691, 59.6772375 36.2652888)",,,,
4347,4474764963,893476468,0,75685140,False,,residential,30,27.589,210.8,بخشی ۵,,"LINESTRING (59.6838887 36.2637018, 59.6837311 36.2634887)",,,,
4348,4474764963,4474764965,0,75685140,False,,residential,30,4.518,30.8,بخشی ۵,,"LINESTRING (59.6838887 36.2637018, 59.6839145 36.2637367)",,,,
4349,4474764963,4474764968,0,450558210,False,,residential,30,37.174,302.6,,,"LINESTRING (59.6838887 36.2637018, 59.6835393 36.2638818)",,,,
4350,4474764965,4474764963,0,75685140,False,,residential,30,4.518,210.8,بخشی ۵,,"LINESTRING (59.6839145 36.2637367, 59.6838887 36.2637018)",,,,
4351,4474764965,3802388026,0,75685140,False,,residential,30,21.842,30.8,بخشی ۵,,"LINESTRING (59.6839145 36.2637367, 59.6840393 36.2639054)",,,,
4352,4474764965,4474764961,0,450558205,False,,residential,30,30.3,120.6,,,"LINESTRING (59.6839145 36.2637367, 59.6842054 36.263598)",,,,
4353,4474764966,4474764962,0,450558217,False,,residential,30,20.454,118.7,,,"LINESTRING (59.6757365 36.2637467, 59.6759367 36.2636585)",,,,
4354,4474764967,4474764969,0,450558212,False,,residential,30,39.275,301.5,,,"LINESTRING (59.6844519 36.2637737, 59.6840782 36.263958)",,,,
4355,4474764968,4474764963,0,450558210,False,,residential,30,37.174,122.6,,,"LINESTRING (59.6835393 36.2638818, 59.6838887 36.2637018)",,,,
4356,4474764969,3802388026,0,75685140,False,,residential,30,6.81,210.8,بخشی ۵,,"LINESTRING (59.6840782 36.263958, 59.6840393 36.2639054)",,,,
4357,4474764969,4474764967,0,450558212,False,,residential,30,39.275,121.5,,,"LINESTRING (59.6840782 36.263958, 59.6844519 36.2637737)",,,,
4358,4474764969,559521232,0,75685140,False,,residential,30,169.452,29.0,بخشی ۵,,"LINESTRING (59.6840782 36.263958, 59.6842845 36.264237, 59.6849241 36.2651671, 59.6849938 36.2652905)",,,,
4359,4474764972,4136123854,0,412077392,False,,residential,30,38.035,23.0,موعود ۲۵,,"LINESTRING (59.6773139 36.2642616, 59.6773331 36.2642746, 59.6773673 36.2643162, 59.6774062 36.2643832, 59.6774015 36.2644676, 59.6774739 36.2645649)",,,,
4360,4474764972,559521237,0,412077392,False,,residential,30,235.197,16.0,موعود ۲۵,,"LINESTRING (59.6773139 36.2642616, 59.6770454 36.2643827, 59.6771125 36.2644714, 59.6772305 36.264653, 59.6773029 36.2647309, 59.6773458 36.2647676, 59.6775631 36.265211, 59.677614 36.2653278, 59.6777106 36.2655137, 59.6779632 36.2660869)",,,,
4361,4474764972,4474764960,0,450558220,False,,residential,30,119.807,215.0,,,"LINESTRING (59.6773139 36.2642616, 59.6770715 36.2639743, 59.6768442 36.2637245, 59.6765477 36.263379)",,,,
4362,4474764976,559521144,0,44825864,False,,residential,30,88.59500000000001,6.0,موعود ۲۳,,"LINESTRING (59.6772375 36.2652888, 59.6772417 36.2653022, 59.6773413 36.266081)",,,,
4363,4474764976,4474764962,0,44825864,False,,residential,30,228.312,212.8,موعود ۲۳,,"LINESTRING (59.6772375 36.2652888, 59.6771371 36.2649691, 59.677003 36.2650146, 59.6766114 36.2645236, 59.6761796 36.2639981, 59.6759367 36.2636585)",,,,
4364,4474764976,4340908281,0,436216110,False,,residential,30,49.93,288.7,,,"LINESTRING (59.6772375 36.2652888, 59.677209 36.2652962, 59.67671 36.2654328)",,,,
4365,4474764980,4474764996,0,450558226,False,,residential,30,114.306,333.6,اروند ۳۵,,"LINESTRING (59.6862735 36.2656622, 59.6862601 36.2658169, 59.6862494 36.2658817, 59.6862239 36.265951, 59.6861421 36.2660537, 59.6858832 36.2663629, 59.6857197 36.2665636)",,,,
4366,4474764988,5701459754,0,376860847,False,,residential,30,11.21,274.2,موعود,,"LINESTRING (59.6767632 36.2660646, 59.6766385 36.266072)",,,,
4367,4474764988,4340908281,0,450558213,False,,residential,30,70.415,183.9,موعود ۲۱,,"LINESTRING (59.6767632 36.2660646, 59.67671 36.2654328)",,,,
4368,4474764988,559521144,0,376860847,False,,residential,30,51.874,88.0,موعود,,"LINESTRING (59.6767632 36.2660646, 59.6767853 36.2660633, 59.6773413 36.266081)",,,,
4369,4474764990,559521237,0,376860847,False,,residential,30,43.13,269.0,موعود,,"LINESTRING (59.6784442 36.2660938, 59.6779632 36.2660869)",,,,
4370,4474764990,568334832,0,376860847,False,,residential,30,23.561,90.0,موعود,,"LINESTRING (59.6784442 36.2660938, 59.678481 36.2660939, 59.678707 36.2660937)",,,,
4371,4474764990,4136123854,0,"[412077393, 450558225]",False,,residential,30,191.569,207.1,موعود ۲۷,,"LINESTRING (59.6784442 36.2660938, 59.6783376 36.2659358, 59.6782269 36.2657607, 59.6781304 36.2655076, 59.6780285 36.2653368, 59.6779956 36.2652894, 59.6776871 36.2648547, 59.6774739 36.2645649)",,,,
4372,4474764993,4474764995,0,428925189,False,,residential,30,27.863,329.7,بخشی ۱۲,,"LINESTRING (59.6870802 36.2662418, 59.6869233 36.2664581)",,,,
4373,4474764993,4280501974,0,428925189,False,,residential,30,118.414,168.2,بخشی ۱۲,,"LINESTRING (59.6870802 36.2662418, 59.6871043 36.2662332, 59.6872679 36.2660699, 59.68728 36.2660007, 59.6872932 36.2658261, 59.6873074 36.2655873, 59.6873396 36.2652384)",,,,
4374,4474764993,4340911303,0,436216214,False,,residential,30,120.538,313.8,اروند ۳۷,,"LINESTRING (59.6870802 36.2662418, 59.6868495 36.2661547, 59.686246 36.2668863)",,,,
4375,4474764995,4474764993,0,428925189,False,,residential,30,27.863,149.7,بخشی ۱۲,,"LINESTRING (59.6869233 36.2664581, 59.6870802 36.2662418)",,,,
4376,4474764996,3802388030,0,208136511,False,,tertiary,40,29.774,233.9,خیابان اروند,,"LINESTRING (59.6857197 36.2665636, 59.6854514 36.2664058)",,,,
4377,4474764996,4281808383,0,208136511,False,,tertiary,40,53.7,52.8,خیابان اروند,,"LINESTRING (59.6857197 36.2665636, 59.6857483 36.2665804, 59.6861965 36.2668559)",,,,
4378,4474764996,4474764980,0,450558226,False,,residential,30,114.306,153.6,اروند ۳۵,,"LINESTRING (59.6857197 36.2665636, 59.6858832 36.2663629, 59.6861421 36.2660537, 59.6862239 36.265951, 59.6862494 36.2658817, 59.6862601 36.2658169, 59.6862735 36.2656622)",,,,
4379,4474764997,4474764999,0,450558219,False,,residential,30,52.915000000000006,326.9,اروند ۳۹,,"LINESTRING (59.6867959 36.2666278, 59.6865491 36.2669436, 59.6864741 36.2670265)",,,,
4380,4474764999,4340911303,0,208136511,False,,tertiary,40,25.714,232.7,خیابان اروند,,"LINESTRING (59.6864741 36.2670265, 59.686246 36.2668863)",,,,
4381,4474764999,4281808385,0,208136511,False,,tertiary,40,23.662,52.7,خیابان اروند,,"LINESTRING (59.6864741 36.2670265, 59.686684 36.2671555)",,,,
4382,4474764999,4474764997,0,450558219,False,,residential,30,52.915000000000006,146.9,اروند ۳۹,,"LINESTRING (59.6864741 36.2670265, 59.6865491 36.2669436, 59.6867959 36.2666278)",,,,
4383,4479369714,5684745811,0,24414532,True,,primary,60,90.283,297.1,بولوار امام رضا,,"LINESTRING (59.7122205 36.2479668, 59.7113242 36.2483366)",,22.0,,
4384,4479369714,4479369720,0,258641922,False,,residential,30,124.63,31.9,حر ۸۶ + موسی ابن جعفر,,"LINESTRING (59.7122205 36.2479668, 59.7123477 36.2481996, 59.7124643 36.2483832, 59.7126311 36.2485881, 59.7129518 36.2489127)",,,,
4385,4479369717,4479369723,0,"[451070507, 451070493]",False,,residential,30,91.91,295.2,موسی ابن جعفر ۵,,"LINESTRING (59.7138557 36.2487883, 59.7136746 36.2489538, 59.7134724 36.2487929, 59.7131418 36.2490591)",,,,
4386,4479369719,4479369725,0,"[451070506, 451070499]",False,,residential,30,56.17999999999999,333.7,,,"LINESTRING (59.7143174 36.2488907, 59.7139905 36.2491809, 59.7140911 36.2492598)",,,,
4387,4479369720,4479369723,0,258641922,False,,residential,30,23.565,46.3,حر ۸۶ + موسی ابن جعفر,,"LINESTRING (59.7129518 36.2489127, 59.7131418 36.2490591)",,,,
4388,4479369720,4479369714,0,258641922,False,,residential,30,124.63,211.9,حر ۸۶ + موسی ابن جعفر,,"LINESTRING (59.7129518 36.2489127, 59.7126311 36.2485881, 59.7124643 36.2483832, 59.7123477 36.2481996, 59.7122205 36.2479668)",,,,
4389,4479369720,4479369729,0,"[612304112, 451070501]",False,,residential,30,107.806,307.2,"['موسی ابن جعفر ۸', 'برید طلایی ۳']",,"LINESTRING (59.7129518 36.2489127, 59.7122416 36.2493631, 59.7119948 36.2494988)",,,,
4390,4479369722,4479369725,0,"[451070506, 451070494]",False,,residential,30,58.559,306.7,,,"LINESTRING (59.7145306 36.2489956, 59.7141863 36.2493215, 59.7140911 36.2492598)",,,,
4391,4479369723,2639744387,0,258641922,False,,residential,30,26.079,46.3,حر ۸۶ + موسی ابن جعفر,,"LINESTRING (59.7131418 36.2490591, 59.7133521 36.2492211)",,,,
4392,4479369723,4479369720,0,258641922,False,,residential,30,23.565,226.3,حر ۸۶ + موسی ابن جعفر,,"LINESTRING (59.7131418 36.2490591, 59.7129518 36.2489127)",,,,
4393,4479369723,4479369717,0,"[451070507, 451070493]",False,,residential,30,91.91,115.2,موسی ابن جعفر ۵,,"LINESTRING (59.7131418 36.2490591, 59.7134724 36.2487929, 59.7136746 36.2489538, 59.7138557 36.2487883)",,,,
4394,4479369725,2639744385,0,258641956,False,,residential,30,39.99,318.1,موسی ابن جعفر ۹,,"LINESTRING (59.7140911 36.2492598, 59.7137933 36.2495275)",,,,
4395,4479369725,4479369722,0,"[451070506, 451070494]",False,,residential,30,58.559,126.7,,,"LINESTRING (59.7140911 36.2492598, 59.7141863 36.2493215, 59.7145306 36.2489956)",,,,
4396,4479369725,4479369719,0,"[451070506, 451070499]",False,,residential,30,56.17999999999999,153.7,,,"LINESTRING (59.7140911 36.2492598, 59.7139905 36.2491809, 59.7143174 36.2488907)",,,,
4397,4479369727,4479369731,0,451070500,False,,residential,30,72.44200000000001,319.6,موسی ابن جعفر ۱۱,,"LINESTRING (59.7148146 36.2493534, 59.7143988 36.2497514, 59.7142909 36.2498494)",,,,
4398,4479369729,2639744388,0,258641903,False,,residential,30,47.388,29.6,حر ۸۴ + برید طلایی,,"LINESTRING (59.7119948 36.2494988, 59.7122555 36.2498695)",,,,
4399,4479369729,5684745811,0,258641903,False,,residential,30,143.171,205.0,حر ۸۴ + برید طلایی,,"LINESTRING (59.7119948 36.2494988, 59.711542 36.2488551, 59.7114374 36.2486193, 59.7113242 36.2483366)",,,,
4400,4479369729,4479369720,0,"[612304112, 451070501]",False,,residential,30,107.806,127.2,"['برید طلایی ۳', 'موسی ابن جعفر ۸']",,"LINESTRING (59.7119948 36.2494988, 59.7122416 36.2493631, 59.7129518 36.2489127)",,,,
4401,4479369731,2639744599,0,612304110,False,,residential,30,3.395,235.5,حر ۸۶ + موسی ابن جعفر,,"LINESTRING (59.7142909 36.2498494, 59.7142597 36.2498321)",,,,
4402,4479369731,4479369727,0,451070500,False,,residential,30,72.44200000000001,139.6,موسی ابن جعفر ۱۱,,"LINESTRING (59.7142909 36.2498494, 59.7143988 36.2497514, 59.7148146 36.2493534)",,,,
4403,4479369731,2639744591,0,612304110,False,,residential,30,42.84,57.7,حر ۸۶ + موسی ابن جعفر,,"LINESTRING (59.7142909 36.2498494, 59.7144798 36.2499542, 59.7146943 36.2500553)",,,,
4404,4479369732,2639744438,0,258641917,False,,residential,30,51.022,137.0,مهدیه ۱۴,,"LINESTRING (59.7113579 36.2537838, 59.7117462 36.2534484)",,,,
4405,4479369732,2639744442,0,258641921,False,,residential,30,67.652,56.0,حر ۷۴,,"LINESTRING (59.7113579 36.2537838, 59.7119834 36.254124)",,,,
4406,4479369732,2639744445,0,258641921,False,,residential,30,744.023,241.4,حر ۷۴,,"LINESTRING (59.7113579 36.2537838, 59.7106464 36.2533969, 59.7103843 36.2531503, 59.7102967 36.2528986, 59.7090078 36.2516701, 59.7081238 36.251061, 59.7060724 36.2511302, 59.7059351 36.2512202, 59.7050081 36.251241, 59.7048814 36.250938)",,,,
4407,4501280284,5029586538,0,173968896,False,,unclassified,,14.695,218.0,خیابان مصطفی خمینی - بسیج ۴۸,,"LINESTRING (59.6384205 36.2573413, 59.6383197 36.2572371)",,,,
4408,4501280284,1847134644,0,453387799,True,,unclassified,30,37.422,51.7,,,"LINESTRING (59.6384205 36.2573413, 59.6384454 36.2573217, 59.6384758 36.257308, 59.6385095 36.2573011, 59.6385442 36.2573015, 59.6385776 36.2573092, 59.6386075 36.2573236, 59.6386318 36.2573437, 59.6386487 36.2573682, 59.6386572 36.2573954, 59.6386567 36.2574234, 59.6386472 36.2574504, 59.6386294 36.2574745)",,,,roundabout
