,u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,bearing,junction,lanes,width
5483,5240022691,5240022692,0,26207282,True,,residential,30,7.002,"LINESTRING (59.5824586 36.3010352, 59.5824276 36.3009774)",203.4,,,
5484,5240022691,287534830,0,541952142,False,اقاقیا,residential,30,69.262,"LINESTRING (59.5824586 36.3010352, 59.5828207 36.3004849)",152.1,,,
5485,5240022692,5240022693,0,541952143,False,قایم ۲۶,residential,30,61.932,"LINESTRING (59.5824276 36.3009774, 59.5817908 36.3011938)",292.9,,,
5486,5240022692,278793214,0,"[26207282, 530946079]",True,کفایی ۱۹,residential,30,65.719,"LINESTRING (59.5824276 36.3009774, 59.5823137 36.3007656, 59.5819253 36.3005874)",226.1,,,
5487,5240022693,5240022692,0,541952143,False,قایم ۲۶,residential,30,61.932,"LINESTRING (59.5817908 36.3011938, 59.5824276 36.3009774)",112.9,,,
5488,5240022695,287534821,0,541952144,False,پاستور ۱۹,residential,30,121.208,"LINESTRING (59.585353 36.2970435, 59.5846682 36.2979835)",329.6,,,
5489,5240022696,286964093,0,541952145,False,پاستور ۲۱,residential,30,111.166,"LINESTRING (59.5857083 36.2973122, 59.5851036 36.2981851)",330.8,,,
5490,5240022698,5240022712,0,541952148,False,,residential,30,75.379,"LINESTRING (59.5860384 36.2989749, 59.5868195 36.2987234)",111.8,,,
5491,5240022698,8806169286,0,610262150,False,,residential,30,45.701,"LINESTRING (59.5860384 36.2989749, 59.5855603 36.2991179)",290.4,,,
5492,5240022699,287537526,0,26255213,False,,residential,30,108.821,"LINESTRING (59.5869796 36.2979155, 59.5861068 36.2985959)",314.0,,,
5493,5240022699,287537657,0,"[26255219, 26255213]",False,اسرار,residential,30,157.84,"LINESTRING (59.5869796 36.2979155, 59.5872396 36.2977128, 59.5874634 36.2975625, 59.5879854 36.2968996, 59.5881022 36.2969526)",136.8,,,
5494,5240022699,287537700,0,26255228,False,,residential,30,53.359,"LINESTRING (59.5869796 36.2979155, 59.5871066 36.2979003, 59.587539 36.2977581)",109.2,,,
5495,5240022700,278778699,0,541952149,True,۴/۱ اسرار,residential,30,141.659,"LINESTRING (59.5885758 36.296793, 59.5900341 36.2963015)",112.7,,,
5496,5240022700,5240022702,0,541952150,False,مسعود غربی ۲,residential,30,64.649,"LINESTRING (59.5885758 36.296793, 59.5888729 36.2973228)",24.3,,,
5497,5240022701,287537513,0,26255197,True,مسعود غربی,residential,30,130.878,"LINESTRING (59.5891998 36.2979059, 59.5878567 36.2983681)",293.1,,,
5498,5240022701,5240022702,0,541952150,False,مسعود غربی ۲,residential,30,71.149,"LINESTRING (59.5891998 36.2979059, 59.5888729 36.2973228)",204.3,,,
5499,5240022701,5240022706,0,541952154,False,مسعود غربی ۱,residential,30,64.71,"LINESTRING (59.5891998 36.2979059, 59.5894696 36.2984457)",21.9,,,
5500,5240022702,5240022701,0,541952150,False,مسعود غربی ۲,residential,30,71.149,"LINESTRING (59.5888729 36.2973228, 59.5891998 36.2979059)",24.3,,,
5501,5240022702,5240022700,0,541952150,False,مسعود غربی ۲,residential,30,64.649,"LINESTRING (59.5888729 36.2973228, 59.5885758 36.296793)",204.3,,,
5502,5240022702,5240022703,0,541952151,False,,residential,30,38.468,"LINESTRING (59.5888729 36.2973228, 59.5892657 36.2971833)",113.8,,,
5503,5240022702,287537700,0,541952153,False,,residential,30,128.969,"LINESTRING (59.5888729 36.2973228, 59.5876995 36.2977057, 59.587539 36.2977581)",292.0,,,
5504,5240022703,5240022702,0,541952151,False,,residential,30,38.468,"LINESTRING (59.5892657 36.2971833, 59.5888729 36.2973228)",293.8,,,
5505,5240022704,5240022705,0,541952152,False,اسدالله زاده ۶,residential,30,76.092,"LINESTRING (59.5895581 36.2971357, 59.5903371 36.2968635)",113.4,,,
5506,5240022705,278778698,0,25574383,True,خیابان اسدالله زاده,secondary,50,66.564,"LINESTRING (59.5903371 36.2968635, 59.5906332 36.2974125)",23.5,,,
5507,5240022705,5240022704,0,541952152,False,اسدالله زاده ۶,residential,30,76.092,"LINESTRING (59.5903371 36.2968635, 59.5895581 36.2971357)",293.4,,,
5508,5240022706,5240022701,0,541952154,False,مسعود غربی ۱,residential,30,64.71,"LINESTRING (59.5894696 36.2984457, 59.5891998 36.2979059)",201.9,,,
5509,5240022706,278793671,0,541952155,False,سناباد ۲۶,residential,30,72.051,"LINESTRING (59.5894696 36.2984457, 59.5897744 36.2990453)",22.3,,,
5510,5240022706,5240022709,0,541952157,False,سناباد ۲۶/۲,residential,30,68.241,"LINESTRING (59.5894696 36.2984457, 59.590167 36.2981993)",113.7,,,
5511,5240022706,5240022710,0,541952158,False,سناباد ۲۶/۱,residential,30,54.866,"LINESTRING (59.5894696 36.2984457, 59.5889117 36.2986489)",294.3,,,
5512,5240022707,5240022708,0,541952156,False,اسدالله زاده ۸,residential,30,53.518,"LINESTRING (59.5903091 36.2980393, 59.5908548 36.2978438)",114.0,,,
5513,5240022708,647211524,0,25574383,True,خیابان اسدالله زاده,secondary,50,47.683,"LINESTRING (59.5908548 36.2978438, 59.5910622 36.2982387)",22.9,,,
5514,5240022708,5240022707,0,541952156,False,اسدالله زاده ۸,residential,30,53.518,"LINESTRING (59.5908548 36.2978438, 59.5903091 36.2980393)",294.0,,,
5515,5240022709,5240022706,0,541952157,False,سناباد ۲۶/۲,residential,30,68.241,"LINESTRING (59.590167 36.2981993, 59.5894696 36.2984457)",293.7,,,
5516,5240022710,5240022706,0,541952158,False,سناباد ۲۶/۱,residential,30,54.866,"LINESTRING (59.5889117 36.2986489, 59.5894696 36.2984457)",114.3,,,
5517,5240022711,668994146,0,541952159,False,تربیت جنوبی ۲,residential,30,51.44,"LINESTRING (59.5886649 36.2987267, 59.5881316 36.2988978)",291.7,,,
5518,5240022712,5240022698,0,541952148,False,,residential,30,75.379,"LINESTRING (59.5868195 36.2987234, 59.5860384 36.2989749)",291.8,,,
5519,5240022712,287537480,0,541952148,False,,residential,30,3.47,"LINESTRING (59.5868195 36.2987234, 59.5868555 36.2987119)",111.6,,,
5520,5240022712,5240022713,0,541952160,False,مسعود ۸,residential,30,33.724,"LINESTRING (59.5868195 36.2987234, 59.5866881 36.2984392)",200.4,,,
5521,5240022713,5240022712,0,541952160,False,مسعود ۸,residential,30,33.724,"LINESTRING (59.5866881 36.2984392, 59.5868195 36.2987234)",20.4,,,
5522,5240022714,1052484041,0,541952161,False,گل ۴,residential,30,50.644,"LINESTRING (59.5830967 36.3034218, 59.5836196 36.303249)",112.3,,,
5523,5240022715,1052484041,0,541952162,False,گل ۳,residential,30,72.319,"LINESTRING (59.5843707 36.3030111, 59.5836196 36.303249)",291.5,,,
5524,5240022716,1052484019,0,541952163,False,تکتم جنوبی ۲,residential,30,52.268,"LINESTRING (59.5812003 36.3028771, 59.5817305 36.3026812)",114.6,,,
5525,5240022717,1052484019,0,541952164,False,تکتم جنوبی ۱,residential,30,52.412,"LINESTRING (59.5822652 36.3024902, 59.5817305 36.3026812)",293.9,,,
5526,5240022718,1052483784,0,541952165,False,ایرج جنوبی ۲,residential,30,54.555,"LINESTRING (59.5798217 36.3033353, 59.5803804 36.3031404)",113.4,,,
5527,5240022719,1052483784,0,541952166,False,ایرج جنوبی ۱,residential,30,58.751,"LINESTRING (59.5809858 36.3029376, 59.5803804 36.3031404)",292.6,,,
5528,5240022720,1052484254,0,541952167,False,ارم ۲,residential,30,51.236,"LINESTRING (59.5784994 36.3037893, 59.5790191 36.3035972)",114.6,,,
5529,5240023721,1052484254,0,541952168,False,ارم ۱,residential,30,54.205,"LINESTRING (59.5795803 36.3034153, 59.5790191 36.3035972)",291.9,,,
5530,5240023722,1052484014,0,541952169,False,ارم ۴,residential,30,51.921,"LINESTRING (59.5790224 36.3048225, 59.5795483 36.3046265)",114.8,,,
5531,5240023723,1052484014,0,541952170,False,ارم ۳,residential,30,51.163,"LINESTRING (59.5800792 36.3044572, 59.5795483 36.3046265)",291.6,,,
5532,5240023724,5240023725,0,541952171,False,ایرج جنوبی ۴,residential,30,53.586,"LINESTRING (59.5803608 36.3043686, 59.5809145 36.3041866)",112.2,,,
5533,5240023725,278793113,0,52504366,True,ایرج,residential,30,67.296,"LINESTRING (59.5809145 36.3041866, 59.5812002 36.3047463)",22.4,,,
5534,5240023725,5240023724,0,541952171,False,ایرج جنوبی ۴,residential,30,53.586,"LINESTRING (59.5809145 36.3041866, 59.5803608 36.3043686)",292.2,,,
5535,5240023725,5240023726,0,541952172,False,ایرج جنوبی ۳,residential,30,50.479,"LINESTRING (59.5809145 36.3041866, 59.581431 36.3040054)",113.5,,,
5536,5240023726,5240023725,0,541952172,False,ایرج جنوبی ۳,residential,30,50.479,"LINESTRING (59.581431 36.3040054, 59.5809145 36.3041866)",293.5,,,
5537,5240023727,5240023728,0,541952173,False,تکتم جنوبی ۴,residential,30,53.973,"LINESTRING (59.5817153 36.3039017, 59.5822756 36.3037236)",111.5,,,
5538,5240023728,5240023727,0,541952173,False,تکتم جنوبی ۴,residential,30,53.973,"LINESTRING (59.5822756 36.3037236, 59.5817153 36.3039017)",291.5,,,
5539,5240023728,5240023729,0,541952174,False,تکتم جنوبی ۳,residential,30,53.073,"LINESTRING (59.5822756 36.3037236, 59.5828204 36.3035364)",113.1,,,
5540,5240023728,286963697,0,26207279,True,تکتم جنوبی,tertiary,40,68.863,"LINESTRING (59.5822756 36.3037236, 59.5822636 36.3037007, 59.5819772 36.3031529)",202.8,,,
5541,5240023729,5240023728,0,541952174,False,تکتم جنوبی ۳,residential,30,53.073,"LINESTRING (59.5828204 36.3035364, 59.5822756 36.3037236)",293.1,,,
5542,5240624336,1052484440,0,542023154,False,,residential,30,54.982,"LINESTRING (59.5796015 36.3060208, 59.5801616 36.3058189)",114.1,,,
5543,5240624337,1052484440,0,542023155,False,,residential,30,57.013,"LINESTRING (59.5807517 36.3056272, 59.5801616 36.3058189)",292.0,,,
5544,5240624338,1052484155,0,542023156,False,تکتم شمالی ۲,residential,30,55.797,"LINESTRING (59.5823125 36.3051052, 59.5828839 36.3049058)",113.4,,,
5545,5240624339,1052484155,0,542023157,False,تکتم شمالی ۱,residential,30,55.181,"LINESTRING (59.5834521 36.3047145, 59.5828839 36.3049058)",292.7,,,
5546,5240624340,5240624341,0,542023158,False,ایرج ۶,residential,30,55.858,"LINESTRING (59.580957 36.3055815, 59.5815348 36.305393)",112.0,,,
5547,5240624341,287220714,0,52504370,False,ایرج,residential,30,62.85,"LINESTRING (59.5815348 36.305393, 59.5818047 36.3059147)",22.6,,,
5548,5240624341,5240624340,0,542023158,False,ایرج ۶,residential,30,55.858,"LINESTRING (59.5815348 36.305393, 59.580957 36.3055815)",292.0,,,
5549,5240624341,5240624342,0,542023159,False,ایرج ۵,residential,30,52.598,"LINESTRING (59.5815348 36.305393, 59.5820719 36.3052022)",113.8,,,
5550,5240624341,278793113,0,52504370,False,ایرج,residential,30,77.91,"LINESTRING (59.5815348 36.305393, 59.5815186 36.3053617, 59.5812002 36.3047463)",202.6,,,
5551,5240624342,5240624341,0,542023159,False,ایرج ۵,residential,30,52.598,"LINESTRING (59.5820719 36.3052022, 59.5815348 36.305393)",293.8,,,
5552,5240624345,287537189,0,542023161,False,دانشسرا شمالی ۱,residential,30,128.551,"LINESTRING (59.5888709 36.3031679, 59.587543 36.3036053)",292.2,,,
5553,5240624345,5240624346,0,542023162,False,تربیت شمالی ۲,residential,30,120.716,"LINESTRING (59.5888709 36.3031679, 59.5901083 36.3027388)",113.3,,,
5554,5240624345,287537298,0,542023164,False,عطار ۱۲,residential,30,35.926,"LINESTRING (59.5888709 36.3031679, 59.5890246 36.3034663)",22.5,,,
5555,5240624346,5240624345,0,542023162,False,تربیت شمالی ۲,residential,30,120.716,"LINESTRING (59.5901083 36.3027388, 59.5888709 36.3031679)",293.3,,,
5556,5240624346,278778858,0,26229762,True,تربیت,tertiary,40,104.198,"LINESTRING (59.5901083 36.3027388, 59.5900956 36.3027132, 59.5898559 36.3022306, 59.5897248 36.3019665, 59.5896763 36.3018688)",201.8,,,
5557,5240624347,1104973673,0,26229857,False,شهید اکبری,residential,30,14.237,"LINESTRING (59.5894865 36.3043551, 59.5895561 36.3044702)",26.0,,,
5558,5240624347,287221410,0,26229857,False,شهید اکبری,residential,30,33.893,"LINESTRING (59.5894865 36.3043551, 59.5893208 36.3040811)",206.0,,,
5559,5240624347,287221112,0,542023167,False,اکبری ۴,residential,30,128.344,"LINESTRING (59.5894865 36.3043551, 59.5881579 36.3047862)",291.9,,,
5560,5240624347,5240624348,0,542023168,False,تربیت شمالی ۴,residential,30,121.105,"LINESTRING (59.5894865 36.3043551, 59.5907316 36.3039316)",112.9,,,
5561,5240624348,5240624347,0,542023168,False,تربیت شمالی ۴,residential,30,121.105,"LINESTRING (59.5907316 36.3039316, 59.5894865 36.3043551)",292.9,,,
5562,5240624348,5240624349,0,542023169,False,باباطاهر ۸,residential,30,131.119,"LINESTRING (59.5907316 36.3039316, 59.5920805 36.3034747)",112.8,,,
5563,5240624348,287220712,0,52709461,True,تربیت,tertiary,40,33.473,"LINESTRING (59.5907316 36.3039316, 59.5906253 36.3037317, 59.5905845 36.3036549)",203.2,,,
5564,5240624349,1104973450,0,26249956,False,خیابان باباطاهر,tertiary,40,54.364,"LINESTRING (59.5920805 36.3034747, 59.5923162 36.3039252)",22.9,,,
5565,5240624349,287221102,0,26249956,False,خیابان باباطاهر,tertiary,40,107.074,"LINESTRING (59.5920805 36.3034747, 59.5916163 36.3025874)",202.9,,,
5566,5240624349,5240624348,0,542023169,False,باباطاهر ۸,residential,30,131.119,"LINESTRING (59.5920805 36.3034747, 59.5907316 36.3039316)",292.8,,,
5567,5240624350,5240624351,0,542023170,False,تربیت شمالی ۵,residential,30,53.393,"LINESTRING (59.5912915 36.3049851, 59.5918234 36.3047687)",116.8,,,
5568,5240624350,5240624352,0,52709461,True,تربیت,tertiary,40,23.504,"LINESTRING (59.5912915 36.3049851, 59.5912438 36.3048954, 59.5911882 36.3047908)",203.2,,,
5569,5240624351,5240624350,0,542023170,False,تربیت شمالی ۵,residential,30,53.393,"LINESTRING (59.5918234 36.3047687, 59.5912915 36.3049851)",296.8,,,
5570,5240624352,287221082,0,52709461,True,تربیت,tertiary,40,38.949,"LINESTRING (59.5911882 36.3047908, 59.5910171 36.3044688)",203.2,,,
5571,5240624352,5240624353,0,542023171,False,تربیت شمالی ۳/۱,residential,30,56.452,"LINESTRING (59.5911882 36.3047908, 59.5917617 36.3045807)",114.4,,,
5572,5240624353,5240624352,0,542023171,False,تربیت شمالی ۳/۱,residential,30,56.452,"LINESTRING (59.5917617 36.3045807, 59.5911882 36.3047908)",294.4,,,
5573,5240624354,287221018,0,26229857,False,شهید اکبری,residential,30,43.348,"LINESTRING (59.5899305 36.3050753, 59.5901463 36.3054242)",26.5,,,
5574,5240624354,287221533,0,26229857,False,شهید اکبری,residential,30,10.054,"LINESTRING (59.5899305 36.3050753, 59.5898804 36.3049944)",206.5,,,
5575,5240624354,5240624355,0,542023172,False,اکبری ۷,residential,30,27.247,"LINESTRING (59.5899305 36.3050753, 59.5901657 36.30492)",129.3,,,
5576,5240624355,5240624354,0,542023172,False,اکبری ۷,residential,30,27.247,"LINESTRING (59.5901657 36.30492, 59.5899305 36.3050753)",309.3,,,
5577,5243206866,287135663,0,533754555,False,ملاصدرا ۲۹,residential,30,93.064,"LINESTRING (59.57228 36.2886983, 59.5713281 36.288364)",246.5,,,
5578,5243206866,287135664,0,542311399,True,,residential,30,37.941,"LINESTRING (59.57228 36.2886983, 59.5726607 36.2888475)",64.1,,,
5579,5243206869,286748331,0,26186637,False,ناصر خسرو ۳۴,residential,30,158.499,"LINESTRING (59.5619751 36.2855542, 59.5636129 36.2860917)",67.8,,,
5580,5243206869,286746186,0,542311402,True,ناصرخسرو ۲۴,residential,30,17.475,"LINESTRING (59.5619751 36.2855542, 59.5617945 36.285495)",247.9,,,
5581,5243363560,2758353461,0,664090782,False,هتل هما,residential,,17.895,"LINESTRING (59.5737916 36.2972096, 59.5735921 36.2972164)",272.4,,,
5582,5258149053,5258149054,0,543944512,False,پیروز,residential,30,92.746,"LINESTRING (59.5801506 36.29023, 59.5792732 36.2897878)",238.0,,,
5583,5258149054,5258149053,0,543944512,False,پیروز,residential,30,92.746,"LINESTRING (59.5792732 36.2897878, 59.5801506 36.29023)",58.0,,,
5584,5258149054,277568988,0,"[26223154, 93734796]",False,عارف ۱۴,residential,30,114.759,"LINESTRING (59.5792732 36.2897878, 59.5794697 36.2894188, 59.5794709 36.2893884, 59.5794463 36.2893639, 59.5789032 36.2890011)",200.8,,,
5585,5258149054,287136099,0,26223154,False,,residential,30,76.593,"LINESTRING (59.5792732 36.2897878, 59.5792446 36.2898287, 59.578969 36.2904309)",339.1,,,
5586,5258218035,668994134,0,52709442,False,کلاهدوز ۴,residential,30,60.83,"LINESTRING (59.572348 36.298702, 59.5729794 36.2985012)",111.5,,,
5587,5258218035,266287518,0,52709442,False,کلاهدوز ۴,residential,30,70.913,"LINESTRING (59.572348 36.298702, 59.5716119 36.298936)",291.5,,,
5588,5258218035,5258218037,0,543953745,False,راهنمایی ۳/۸,residential,30,66.999,"LINESTRING (59.572348 36.298702, 59.5725754 36.2989555, 59.5722908 36.2991325)",353.9,,,
5589,5258218037,5258218035,0,543953745,False,راهنمایی ۳/۸,residential,30,66.999,"LINESTRING (59.5722908 36.2991325, 59.5725754 36.2989555, 59.572348 36.298702)",173.9,,,
5590,5258218038,1088499003,0,26162872,True,راهنمایی ۵,residential,30,26.998,"LINESTRING (59.5702565 36.2998533, 59.5699771 36.2999441)",292.0,,,
5591,5258218038,5258218039,0,543953749,False,راهنمایی ۳/۴,residential,30,51.318,"LINESTRING (59.5702565 36.2998533, 59.5700438 36.2994248)",201.8,,,
5592,5258218039,1052483981,0,26162871,True,راهنمایی ۳,residential,30,21.886,"LINESTRING (59.5700438 36.2994248, 59.5702702 36.299351)",112.0,,,
5593,5258218039,5258218038,0,543953749,False,راهنمایی ۳/۴,residential,30,51.318,"LINESTRING (59.5700438 36.2994248, 59.5702565 36.2998533)",21.8,,,
5594,5258218045,266287557,0,206530560,False,راهنمایی ۲۱,residential,30,41.306,"LINESTRING (59.5761368 36.3031985, 59.5757191 36.3033556)",295.0,,,
5595,5258218050,5258218051,0,543953751,False,ابن سینا ۱۴,residential,30,62.109,"LINESTRING (59.5865025 36.2974738, 59.5864323 36.2974364, 59.5859264 36.2971633)",236.2,,,
5596,5258218050,5258218052,0,763438829,True,خیابان ابن سینا,secondary,50,83.104,"LINESTRING (59.5865025 36.2974738, 59.5867694 36.2971116, 59.586976 36.2968312)",149.3,,,
5597,5258218051,5258218050,0,543953751,False,ابن سینا ۱۴,residential,30,62.109,"LINESTRING (59.5859264 36.2971633, 59.5864323 36.2974364, 59.5865025 36.2974738)",56.2,,,
5598,5258218052,5258218053,0,543953752,False,ابن سینا ۱۰,residential,30,52.046,"LINESTRING (59.586976 36.2968312, 59.5869059 36.2967962, 59.5864834 36.2965833)",238.0,,,
5599,5258218052,5258218079,0,763438829,True,خیابان ابن سینا,secondary,50,72.22200000000001,"LINESTRING (59.586976 36.2968312, 59.5872146 36.2965075, 59.5873876 36.2962728)",149.3,,,
5600,5258218053,5258218052,0,543953752,False,ابن سینا ۱۰,residential,30,52.046,"LINESTRING (59.5864834 36.2965833, 59.5869059 36.2967962, 59.586976 36.2968312)",58.0,,,
5601,5258218054,287535074,0,26254757,True,خیابان کفایی,tertiary,40,41.474,"LINESTRING (59.5852784 36.2959984, 59.5850457 36.2963208)",329.8,,,
5602,5258218054,5258218061,0,543953759,False,,residential,30,45.342,"LINESTRING (59.5852784 36.2959984, 59.5848409 36.2957936)",239.9,,,
5603,5258218054,5258218056,0,543953754,False,کفایی ۱۳,residential,30,98.444,"LINESTRING (59.5852784 36.2959984, 59.5858736 36.2962884, 59.5860809 36.2960099)",89.0,,,
5604,5258218056,5258218054,0,543953754,False,کفایی ۱۳,residential,30,98.444,"LINESTRING (59.5860809 36.2960099, 59.5858736 36.2962884, 59.5852784 36.2959984)",269.0,,,
5605,5258218057,5258218059,0,26223525,True,خیابان ابومسلم,tertiary,40,26.49,"LINESTRING (59.5835945 36.2952833, 59.5837455 36.2950785)",149.3,,,
5606,5258218057,5258218058,0,543953755,False,ابومسلم ۱۱/۱,residential,30,38.379,"LINESTRING (59.5835945 36.2952833, 59.5839628 36.2954594)",59.3,,,
5607,5258218058,5258218057,0,543953755,False,ابومسلم ۱۱/۱,residential,30,38.379,"LINESTRING (59.5839628 36.2954594, 59.5835945 36.2952833)",239.3,,,
5608,5258218059,5258218060,0,543953756,False,ابومسلم ۱۱,residential,30,59.26,"LINESTRING (59.5837455 36.2950785, 59.5843206 36.2953415)",60.4,,,
5609,5258218059,287140245,0,26223525,True,خیابان ابومسلم,tertiary,40,86.02000000000001,"LINESTRING (59.5837455 36.2950785, 59.5838709 36.2949084, 59.5842357 36.2944134)",149.3,,,
5610,5258218060,5258218059,0,543953756,False,ابومسلم ۱۱,residential,30,59.26,"LINESTRING (59.5843206 36.2953415, 59.5837455 36.2950785)",240.4,,,
5611,5258218061,5258218054,0,543953759,False,,residential,30,45.342,"LINESTRING (59.5848409 36.2957936, 59.5852784 36.2959984)",59.9,,,
5612,5258218063,287533837,0,26254757,True,خیابان کفایی,tertiary,40,67.753,"LINESTRING (59.5862477 36.2946552, 59.5858676 36.2951819)",329.8,,,
5613,5258218063,5258218064,0,543953760,False,کفایی ۱۰,residential,30,42.363,"LINESTRING (59.5862477 36.2946552, 59.585837 36.2944666)",240.3,,,
5614,5258218064,5258218063,0,543953760,False,کفایی ۱۰,residential,30,42.363,"LINESTRING (59.585837 36.2944666, 59.5862477 36.2946552)",60.3,,,
5615,5258218066,1921743216,0,543953761,False,ابومسلم ۱,residential,30,84.199,"LINESTRING (59.5864387 36.292707, 59.5864793 36.2926185, 59.5857047 36.2923958)",242.3,,,
5616,5258218067,5258218069,0,26254757,True,خیابان کفایی,tertiary,40,38.629,"LINESTRING (59.5869194 36.2937245, 59.5867027 36.2940248)",329.8,,,
5617,5258218067,5258218068,0,543953762,False,کفایی ۶,residential,30,56.166,"LINESTRING (59.5869194 36.2937245, 59.5863777 36.2934705)",239.8,,,
5618,5258218068,5258218067,0,543953762,False,کفایی ۶,residential,30,56.166,"LINESTRING (59.5863777 36.2934705, 59.5869194 36.2937245)",59.8,,,
5619,5258218069,287535520,0,26254757,True,خیابان کفایی,tertiary,40,24.71,"LINESTRING (59.5867027 36.2940248, 59.5865641 36.2942169)",329.8,,,
5620,5258218069,5258218071,0,543953763,False,کفایی ۷,residential,30,76.163,"LINESTRING (59.5867027 36.2940248, 59.5872883 36.2943126, 59.5873697 36.2941979)",72.2,,,
5621,5258218071,5258218069,0,543953763,False,کفایی ۷,residential,30,76.163,"LINESTRING (59.5873697 36.2941979, 59.5872883 36.2943126, 59.5867027 36.2940248)",252.2,,,
5622,5258218072,1052484096,0,970831838,True,خیابان ابن سینا,secondary,50,36.031,"LINESTRING (59.5885728 36.2946636, 59.5887779 36.2943849)",149.3,,,
5623,5258218072,5258218074,0,543953764,False,ابن سینا ۲/۳,residential,30,61.272000000000006,"LINESTRING (59.5885728 36.2946636, 59.5884851 36.2946286, 59.5880933 36.2944731, 59.5881584 36.294365)",228.2,,,
5624,5258218074,5258218072,0,543953764,False,ابن سینا ۲/۳,residential,30,61.272000000000006,"LINESTRING (59.5881584 36.294365, 59.5880933 36.2944731, 59.5884851 36.2946286, 59.5885728 36.2946636)",48.2,,,
5625,5258218075,5258218076,0,543953766,False,ابن سینا ۱۱,residential,30,59.977,"LINESTRING (59.5893232 36.2936438, 59.5899187 36.2938899)",62.9,,,
5626,5258218075,287140287,0,970831838,True,خیابان ابن سینا,secondary,50,40.7,"LINESTRING (59.5893232 36.2936438, 59.5895549 36.293329)",149.3,,,
5627,5258218076,5258218075,0,543953766,False,ابن سینا ۱۱,residential,30,59.977,"LINESTRING (59.5899187 36.2938899, 59.5893232 36.2936438)",242.9,,,
5628,5258218077,5258218078,0,543953767,False,ابن سینا ۲/۱,residential,30,46.397,"LINESTRING (59.5890441 36.2940232, 59.5889649 36.2939836, 59.5886056 36.2938014)",237.9,,,
5629,5258218077,5258218075,0,970831838,True,خیابان ابن سینا,secondary,50,49.045,"LINESTRING (59.5890441 36.2940232, 59.5891153 36.2939264, 59.5891477 36.2938824, 59.5893232 36.2936438)",149.3,,,
5630,5258218078,5258218077,0,543953767,False,ابن سینا ۲/۱,residential,30,46.397,"LINESTRING (59.5886056 36.2938014, 59.5889649 36.2939836, 59.5890441 36.2940232)",57.9,,,
5631,5258218079,264631839,0,763438829,True,خیابان ابن سینا,secondary,50,36.253,"LINESTRING (59.5873876 36.2962728, 59.5875942 36.2959925)",149.3,,,
5632,5258218079,5258218081,0,543953770,False,ابن سینا ۱۹,residential,30,72.699,"LINESTRING (59.5873876 36.2962728, 59.587886 36.2964916, 59.5877721 36.2966652)",38.3,,,
5633,5258218081,5258218079,0,543953770,False,ابن سینا ۱۹,residential,30,72.699,"LINESTRING (59.5877721 36.2966652, 59.587886 36.2964916, 59.5873876 36.2962728)",218.3,,,
5634,5305342893,265779914,0,206530558,True,کلاهدوز ۱۰,residential,30,159.095,"LINESTRING (59.573162 36.3005807, 59.5748163 36.3000615)",111.3,,,
5635,5305342893,5305342894,0,549214097,False,,residential,30,72.777,"LINESTRING (59.573162 36.3005807, 59.5734459 36.3011939)",20.5,,,
5636,5305342894,5305342893,0,549214097,False,,residential,30,72.777,"LINESTRING (59.5734459 36.3011939, 59.573162 36.3005807)",200.5,,,
5637,5305342894,266287522,0,26162885,False,کلاهدوز ۱۲,residential,30,68.949,"LINESTRING (59.5734459 36.3011939, 59.5730608 36.3011364, 59.5726874 36.3011824)",268.9,,,
5638,5305342894,286489602,0,26162885,False,کلاهدوز ۱۲,residential,30,179.87099999999998,"LINESTRING (59.5734459 36.3011939, 59.5736577 36.3012255, 59.5740921 36.3011074, 59.5751972 36.3005062)",116.0,,,
5639,5306944281,278778858,0,24694493,True,خیابان آبکوه,secondary,50,37.092,"LINESTRING (59.5900611 36.3017459, 59.5896763 36.3018688)",291.6,,,
5640,5306944281,5306944282,0,549395554,False,آبکوه۳,residential,30,56.722,"LINESTRING (59.5900611 36.3017459, 59.5903112 36.3022145)",23.3,,,
5641,5306944282,5306944281,0,549395554,False,آبکوه۳,residential,30,56.722,"LINESTRING (59.5903112 36.3022145, 59.5900611 36.3017459)",203.3,,,
5642,5308851959,287537901,0,30978166,False,منوچهری,tertiary,40,63.297,"LINESTRING (59.5915918 36.2964373, 59.5918718 36.2969599)",23.4,,,
5643,5308851959,287537824,0,30978166,False,منوچهری,tertiary,40,69.926,"LINESTRING (59.5915918 36.2964373, 59.5912824 36.29586)",203.4,,,
5644,5308851959,5308851960,0,549598660,False,منوچهری ۴,residential,30,33.021,"LINESTRING (59.5915918 36.2964373, 59.5912505 36.2965492)",292.1,,,
5645,5308851960,5308851959,0,549598660,False,منوچهری ۴,residential,30,33.021,"LINESTRING (59.5912505 36.2965492, 59.5915918 36.2964373)",112.1,,,
5646,5308851961,278778699,0,26255245,True,خیابان اسرار - دانشگاه ۲۱,tertiary,40,66.073,"LINESTRING (59.5907092 36.2960627, 59.5900341 36.2963015)",293.7,,2,12.0
5647,5308851961,5308851962,0,549598661,False,اسرار ۷,residential,30,34.928,"LINESTRING (59.5907092 36.2960627, 59.5908616 36.2963518)",23.0,,,
5648,5308851962,5308851961,0,549598661,False,اسرار ۷,residential,30,34.928,"LINESTRING (59.5908616 36.2963518, 59.5907092 36.2960627)",203.0,,,
